,season,id,match_between,home_team,away_team,toss_won,decision,1st_inning_score,2nd_inning_score,home_score,away_score,winner,result,venue,home_captain,away_captain,player_of_the_match,super_over,home_overs,home_runs,home_wickets,home_boundaries,away_overs,away_runs,away_wickets,away_boundaries,home_key_batsman,home_key_bowler,away_key_batsman,away_key_bowler,part_of_the_day
749,2011,501241,PWI v MI,PWI,MI,PWI,BOWL FIRST,160/7,139/7,139/7,160/7,MI,Mum Indians won by 21 runs,"Dr DY Patil Sports Academy, Mumbai",Yuvraj Singh,Sachin Tendulkar,Rahul Sharma,False,20.0,139.0,7.0,15.0,20.0,160.0,7.0,19.0,"Manish Pandey,Robin Uthappa","Rahul Sharma,Yuvraj Singh","Tirumalasetti Suman,Kieron Pollard","Lasith Malinga,Harbhajan Singh",night
750,2011,501242,Kochi v KKR,Kochi,KKR,KKR,BOWL FIRST,156/5,139/7,156/5,139/7,Kochi,Kochi won by 17 runs,"Nehru Stadium, Kochi",Mahela Jayawardene,Gautam Gambhir,Brad Hodge,False,20.0,156.0,5.0,17.0,20.0,139.0,7.0,17.0,"Mahela Jayawardene,Brad Hodge","Raiphi Gomez,Vinay Kumar","Eoin Morgan,Jacques Kallis","Jaydev Unadkat,Yusuf Pathan",day/night
752,2011,501244,RCB v PBKS,RCB,PBKS,PBKS,BOWL FIRST,205/6,120/9,205/6,120/9,RCB,RCB won by 85 runs,"M.Chinnaswamy Stadium, Bengaluru",Daniel Vettori,Adam Gilchrist,Chris Gayle,False,20.0,205.0,6.0,34.0,20.0,120.0,9.0,12.0,"Chris Gayle,AB de Villiers","Sreenath Aravind,Chris Gayle","Ryan McLaren,Paul Valthaty","Ryan Harris,Piyush Chawla",night
753,2011,501245,KKR v CSK,KKR,CSK,CSK,BAT FIRST,114/4,61/2,61/2,114/4,KKR,KKR won by 10 runs (D/L method),"Eden Gardens, Kolkata",Gautam Gambhir,MS Dhoni,Iqbal Abdulla,False,10.0,61.0,2.0,7.0,20.0,114.0,4.0,8.0,"Jacques Kallis,Gautam Gambhir","Iqbal Abdulla,Yusuf Pathan","S Badrinath,Albie Morkel","Ravichandran Ashwin,Doug Bollinger",day/night
754,2011,501246,MI v DC,MI,DC,DC,BOWL FIRST,178/4,146/10,178/4,146/10,MI,Mum Indians won by 32 runs,"Wankhede Stadium, Mumbai",Sachin Tendulkar,Virender Sehwag,Ambati Rayudu,False,20.0,178.0,4.0,26.0,19.5,146.0,10.0,21.0,"Ambati Rayudu,Rohit Sharma","Lasith Malinga,Harbhajan Singh","James Hopes,Venugopal Rao","Irfan Pathan,Shahbaz Nadeem",night
755,2011,501247,RCB v Kochi,RCB,Kochi,Kochi,BAT FIRST,125/9,128/1,128/1,125/9,RCB,RCB won by 9 wickets (with 41 balls remaining),"M.Chinnaswamy Stadium, Bengaluru",Daniel Vettori,Mahela Jayawardene,Chris Gayle,False,13.1,128.0,1.0,20.0,20.0,125.0,9.0,12.0,"Tillakaratne Dilshan,Chris Gayle","Sreenath Aravind,Daniel Vettori","Michael Klinger,Ravindra Jadeja","Vinay Kumar,Ravindra Jadeja",day/night
756,2011,501248,PBKS v PWI,PBKS,PWI,PBKS,BAT FIRST,119/8,120/5,119/8,120/5,PWI,Warriors won by 5 wickets (with 17 balls remaining),"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Adam Gilchrist,Yuvraj Singh,Rahul Sharma,False,20.0,119.0,8.0,13.0,17.1,120.0,5.0,16.0,"Shaun Marsh,Dinesh Karthik","Shalabh Srivastava,Praveen Kumar","Yuvraj Singh,Manish Pandey","Wayne Parnell,Bhuvneshwar Kumar",night
757,2011,501249,RR v CSK,RR,CSK,RR,BOWL FIRST,196/3,133/10,133/10,196/3,CSK,Super Kings won by 63 runs,"Sawai Mansingh Stadium, Jaipur",Shane Warne,MS Dhoni,Murali Vijay,False,19.3,133.0,10.0,12.0,20.0,196.0,3.0,25.0,"Ajinkya Rahane,Rahul Dravid","Johan Botha,Amit Singh","Murali Vijay,Michael Hussey","Doug Bollinger,Suresh Raina",night
758,2011,501250,DC v PWI,SRH,PWI,SRH,BAT FIRST,136/8,137/4,136/8,137/4,PWI,Warriors won by 6 wickets (with 10 balls remaining),"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Kumar Sangakkara,Yuvraj Singh,Mitchell Marsh,False,20.0,136.0,8.0,13.0,18.2,137.0,4.0,22.0,"Dwaraka Ravi Teja,Jean-Paul Duminy","Daniel Christian,Pragyan Ojha","Manish Pandey,Jesse Ryder","Mitchell Marsh,Yuvraj Singh",day/night
759,2011,501251,PBKS v MI,PBKS,MI,MI,BOWL FIRST,163/8,87/10,163/8,87/10,PBKS,Kings XI won by 76 runs,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Adam Gilchrist,Sachin Tendulkar,Bhargav Bhatt,False,20.0,163.0,8.0,18.0,12.5,87.0,10.0,12.0,"Shaun Marsh,Dinesh Karthik","Bhargav Bhatt,Praveen Kumar","Kieron Pollard,Aiden Blizzard","Munaf Patel,Lasith Malinga",night
760,2011,501252,RR v RCB,RR,RCB,RCB,BOWL FIRST,146/6,151/1,146/6,151/1,RCB,RCB won by 9 wickets (with 18 balls remaining),"Sawai Mansingh Stadium, Jaipur",Shane Warne,Virat Kohli,Sreenath Aravind,False,20.0,146.0,6.0,15.0,17.0,151.0,1.0,22.0,"Rahul Dravid,Shane Watson","Shane Warne,Siddharth Trivedi","Chris Gayle,Virat Kohli","Sreenath Aravind,Chris Gayle",night
761,2011,501253,CSK v DC,CSK,DC,CSK,BAT FIRST,176/4,158/6,176/4,158/6,CSK,Super Kings won by 18 runs,"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,James Hopes,MS Dhoni,False,20.0,176.0,4.0,23.0,20.0,158.0,6.0,17.0,"MS Dhoni,S Badrinath","Ravichandran Ashwin,Dwayne Bravo","Irfan Pathan,Venugopal Rao","Varun Aaron,Irfan Pathan",night
762,2011,501254,Kochi v PBKS,Kochi,PBKS,PBKS,BOWL FIRST,178/7,181/4,178/7,181/4,PBKS,Kings XI won by 6 wickets (with 7 balls remaining),"Holkar Cricket Stadium, Indore",Mahela Jayawardene,Adam Gilchrist,Dinesh Karthik,False,20.0,178.0,7.0,19.0,18.5,181.0,4.0,27.0,"Mahela Jayawardene,Brendon McCullum","RP Singh,Ravindra Jadeja","Dinesh Karthik,Shaun Marsh","Bipul Sharma,Piyush Chawla",night
763,2011,501255,RCB v KKR,RCB,KKR,RCB,BOWL FIRST,89/4,105/6,105/6,89/4,RCB,RCB won by 4 wickets (with 3 balls remaining) (D/L method),"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Gautam Gambhir,Chris Gayle,False,12.3,105.0,6.0,15.0,13.0,89.0,4.0,10.0,"Chris Gayle,Luke Pomersbach","Charl Langeveldt,Zaheer Khan","Yusuf Pathan,Manoj Tiwary","Jacques Kallis,Iqbal Abdulla",day/night
764,2011,501256,MI v DC,MI,SRH,SRH,BAT FIRST,135/6,125/8,125/8,135/6,SRH,Chargers won by 10 runs,"Wankhede Stadium, Mumbai",Sachin Tendulkar,Kumar Sangakkara,Amit Mishra,False,20.0,125.0,8.0,12.0,20.0,135.0,6.0,13.0,"Sachin Tendulkar,Kieron Pollard","Dhawal Kulkarni,Kieron Pollard","Shikhar Dhawan,Kumar Sangakkara","Anand Rajan,Ishant Sharma",night
765,2011,501257,PBKS v DC,PBKS,DC,DC,BOWL FIRST,170/6,141/8,170/6,141/8,PBKS,Kings XI won by 29 runs,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Adam Gilchrist,James Hopes,Piyush Chawla,False,20.0,170.0,6.0,25.0,20.0,141.0,8.0,19.0,"Paul Valthaty,Shaun Marsh","Piyush Chawla,Shalabh Srivastava","David Warner,Naman Ojha","Irfan Pathan,Aavishkar Salvi",day/night
766,2011,501258,Kochi v RR,Kochi,RR,Kochi,BOWL FIRST,97/10,98/2,98/2,97/10,Kochi,Kochi won by 8 wickets (with 76 balls remaining),"Holkar Cricket Stadium, Indore",Mahela Jayawardene,Shane Warne,Brad Hodge,False,7.2,98.0,2.0,16.0,18.3,97.0,10.0,13.0,"Brad Hodge,Brendon McCullum","Brad Hodge,Sreesanth","Ashok Menaria,Shane Watson","Nayan Doshi,Jacob Oram",night
767,2011,501259,PWI v DC,PWI,SRH,SRH,BOWL FIRST,136/9,138/4,136/9,138/4,SRH,Chargers won by 6 wickets (with 4 balls remaining),"Dr DY Patil Sports Academy, Mumbai",Yuvraj Singh,Kumar Sangakkara,Amit Mishra,False,20.0,136.0,9.0,17.0,19.2,138.0,4.0,14.0,"Mitchell Marsh,Manish Pandey","Rahul Sharma,Yuvraj Singh","Sunny Sohal,Shikhar Dhawan","Daniel Christian,Amit Mishra",night
768,2011,501260,PBKS v RCB,PBKS,RCB,PBKS,BAT FIRST,232/2,121/10,232/2,121/10,PBKS,Kings XI won by 111 runs,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Adam Gilchrist,Virat Kohli,Adam Gilchrist,False,20.0,232.0,2.0,32.0,17.0,121.0,10.0,16.0,"Adam Gilchrist,Shaun Marsh","Piyush Chawla,Ryan Harris","AB de Villiers,Mohammad Kaif","Charl Langeveldt,Chris Gayle",night
769,2011,501261,CSK v Kochi,CSK,Kochi,CSK,BAT FIRST,152/5,141/5,152/5,141/5,CSK,Super Kings won by 11 runs,"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Parthiv Patel,Wriddhiman Saha,False,20.0,152.0,5.0,16.0,20.0,141.0,5.0,13.0,"Wriddhiman Saha,Michael Hussey","Ravichandran Ashwin,Shadab Jakati","Brad Hodge,Brendon McCullum","Ravindra Jadeja,Sreesanth",night
770,2011,501262,PWI v KKR,PWI,KKR,KKR,BOWL FIRST,118/7,119/3,118/7,119/3,KKR,KKR won by 7 wickets (with 20 balls remaining),"Dr DY Patil Sports Academy, Mumbai",Yuvraj Singh,Gautam Gambhir,Yusuf Pathan,False,20.0,118.0,7.0,11.0,16.4,119.0,3.0,14.0,"Yuvraj Singh,Sachin Rana","Bhuvneshwar Kumar,Wayne Parnell","Gautam Gambhir,Yusuf Pathan","Shakib Al Hasan,Lakshmipathy Balaji",night
771,2011,501263,MI v RR,MI,RR,MI,BAT FIRST,133/5,134/0,133/5,134/0,RR,Royals won by 10 wickets (with 41 balls remaining),"Wankhede Stadium, Mumbai",Sachin Tendulkar,Shane Warne,Shane Watson,False,20.0,133.0,5.0,14.0,13.1,134.0,0.0,21.0,"Rohit Sharma,Sachin Tendulkar","Munaf Patel,Dhawal Kulkarni","Shane Watson,Rahul Dravid","Shane Watson,Amit Singh",night
772,2011,501264,PBKS v DC,PBKS,SRH,PBKS,BOWL FIRST,198/2,116/10,116/10,198/2,SRH,Chargers won by 82 runs,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Adam Gilchrist,Cameron White,Shikhar Dhawan,False,19.0,116.0,10.0,16.0,20.0,198.0,2.0,23.0,"Adam Gilchrist,Piyush Chawla","Paul Valthaty,Ryan Harris","Shikhar Dhawan,Dwaraka Ravi Teja","Amit Mishra,Daniel Christian",day/night
774,2011,501266,RCB v CSK,RCB,CSK,RCB,BOWL FIRST,128/8,129/2,129/2,128/8,RCB,RCB won by 8 wickets (with 12 balls remaining),"M.Chinnaswamy Stadium, Bengaluru",Daniel Vettori,MS Dhoni,Chris Gayle,False,18.0,129.0,2.0,16.0,20.0,128.0,8.0,14.0,"Chris Gayle,Virat Kohli","Daniel Vettori,Zaheer Khan","MS Dhoni,Wriddhiman Saha","Ravichandran Ashwin,Albie Morkel",day/night
775,2011,501267,KKR v MI,KKR,MI,MI,BOWL FIRST,175/7,178/5,175/7,178/5,MI,Mum Indians won by 5 wickets (with 0 balls remaining),"Eden Gardens, Kolkata",Gautam Gambhir,Sachin Tendulkar,James Franklin,False,20.0,175.0,7.0,23.0,20.0,178.0,5.0,23.0,"Jacques Kallis,Yusuf Pathan","Rajat Bhatia,Iqbal Abdulla","James Franklin,Sachin Tendulkar","Abu Nechim,James Franklin",night
776,2011,501268,CSK v RCB,CSK,RCB,CSK,BOWL FIRST,175/4,177/4,177/4,175/4,CSK,Super Kings won by 6 wickets,"Wankhede Stadium, Mumbai",MS Dhoni,Daniel Vettori,Suresh Raina,False,19.4,177.0,4.0,24.0,20.0,175.0,4.0,20.0,"Suresh Raina,S Badrinath","Doug Bollinger,Dwayne Bravo","Virat Kohli,Mayank Agarwal","Zaheer Khan,Abhimanyu Mithun",night
777,2011,501269,MI v KKR,MI,KKR,MI,BOWL FIRST,147/7,148/6,148/6,147/7,MI,Mum Indians won by 4 wickets,"Wankhede Stadium, Mumbai",Sachin Tendulkar,Gautam Gambhir,Munaf Patel,False,19.2,148.0,6.0,21.0,20.0,147.0,7.0,18.0,"Aiden Blizzard,Sachin Tendulkar","Munaf Patel,Lasith Malinga","Ryan ten Doeschate,Shakib Al Hasan","Jacques Kallis,Shakib Al Hasan",night
778,2011,501270,MI v RCB,MI,RCB,MI,BOWL FIRST,185/4,142/8,142/8,185/4,RCB,RCB won by 43 runs,"MA Chidambaram Stadium, Chepauk, Chennai",Sachin Tendulkar,Daniel Vettori,Chris Gayle,False,20.0,142.0,8.0,17.0,20.0,185.0,4.0,21.0,"Sachin Tendulkar,Abu Nechim","Munaf Patel,Kieron Pollard","Chris Gayle,Mayank Agarwal","Daniel Vettori,Jamaluddin Syed Mohammad",night
779,2011,501271,CSK v RCB,CSK,RCB,CSK,BAT FIRST,205/5,147/8,205/5,147/8,CSK,Super Kings won by 58 runs,"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Daniel Vettori,Murali Vijay,False,20.0,205.0,5.0,20.0,20.0,147.0,8.0,15.0,"Murali Vijay,Michael Hussey","Ravichandran Ashwin,Shadab Jakati","Saurabh Tiwary,Virat Kohli","Chris Gayle,Sreenath Aravind",night
780,2010,419106,DC v KKR,SRH,KKR,SRH,BOWL FIRST,161/4,150/7,150/7,161/4,KKR,KKR won by 11 runs,"Dr DY Patil Sports Academy, Mumbai",Adam Gilchrist,Sourav Ganguly,Angelo Mathews,False,20.0,150.0,7.0,15.0,20.0,161.0,4.0,19.0,"Adam Gilchrist,VVS Laxman","Chaminda Vaas,Jaskaran Singh","Angelo Mathews,Owais Shah","Charl Langeveldt,Brad Hodge",night
781,2010,419107,MI v RR,MI,RR,MI,BAT FIRST,212/6,208/7,212/6,208/7,MI,Mum Indians won by 4 runs,"Brabourne Stadium, Mumbai",Sachin Tendulkar,Shane Warne,Yusuf Pathan,False,20.0,212.0,6.0,29.0,20.0,208.0,7.0,29.0,"Ambati Rayudu,Saurabh Tiwary","Lasith Malinga,Ali Murtaza","Yusuf Pathan,Paras Dogra","Dimitri Mascarenhas,Amit Uniyal",day/night
782,2010,419108,PBKS v DC,PBKS,DC,DC,BOWL FIRST,142/9,146/5,142/9,146/5,DC,Daredevils won by 5 wickets (with 1 ball remaining),"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kumar Sangakkara,Gautam Gambhir,Gautam Gambhir,False,20.0,142.0,9.0,16.0,19.5,146.0,5.0,17.0,"Ravi Bopara,Irfan Pathan","Sreesanth,Irfan Pathan","Gautam Gambhir,Mithun Manhas","Dirk Nannes,Farveez Maharoof",night
783,2010,419109,KKR v RCB,KKR,RCB,KKR,BOWL FIRST,135/7,136/3,136/3,135/7,KKR,KKR won by 7 wickets (with 4 balls remaining),"Eden Gardens, Kolkata",Sourav Ganguly,Anil Kumble,Manoj Tiwary,False,19.2,136.0,3.0,17.0,20.0,135.0,7.0,15.0,"Manoj Tiwary,Brad Hodge","Angelo Mathews,Murali Kartik","Jacques Kallis,Rahul Dravid","Roelof van der Merwe,Praveen Kumar",day/night
784,2010,419110,CSK v DC,CSK,SRH,SRH,BAT FIRST,190/4,159/9,159/9,190/4,SRH,Chargers won by 31 runs,"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Adam Gilchrist,Chaminda Vaas,False,20.0,159.0,9.0,17.0,20.0,190.0,4.0,26.0,"Albie Morkel,MS Dhoni","Ravichandran Ashwin,Justin Kemp","Andrew Symonds,Herschelle Gibbs","Chaminda Vaas,Pragyan Ojha",night
785,2010,419111,RR v DC,RR,DC,DC,BOWL FIRST,141/6,142/4,141/6,142/4,DC,Daredevils won by 6 wickets (with 17 balls remaining),"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Shane Warne,Gautam Gambhir,Virender Sehwag,False,20.0,141.0,6.0,18.0,17.1,142.0,4.0,17.0,"Abhishek Jhunjhunwala,Paras Dogra","Dimitri Mascarenhas,Shane Warne","Virender Sehwag,Dinesh Karthik","Pradeep Sangwan,Dirk Nannes",night
786,2010,419112,RCB v PBKS,RCB,PBKS,PBKS,BAT FIRST,203/3,204/2,204/2,203/3,RCB,RCB won by 8 wickets (with 7 balls remaining),"M.Chinnaswamy Stadium, Bengaluru",Anil Kumble,Kumar Sangakkara,Jacques Kallis,False,18.5,204.0,2.0,28.0,20.0,203.0,3.0,27.0,"Jacques Kallis,Robin Uthappa","Dale Steyn,Jacques Kallis","Ravi Bopara,Manvinder  Bisla","Piyush Chawla,Bipul Sharma",day/night
787,2010,419113,KKR v CSK,KKR,CSK,CSK,BAT FIRST,164/3,109/10,109/10,164/3,CSK,Super Kings won by 55 runs,"Eden Gardens, Kolkata",Sourav Ganguly,MS Dhoni,MS Dhoni,False,19.2,109.0,10.0,14.0,20.0,164.0,3.0,20.0,"Wriddhiman Saha,Murali Kartik","Brad Hodge,Laxmi Shukla","MS Dhoni,S Badrinath","Justin Kemp,Lakshmipathy Balaji",night
788,2010,419114,DC v MI,DC,MI,DC,BOWL FIRST,218/7,120/10,120/10,218/7,MI,Mum Indians won by 98 runs,"Arun Jaitley Stadium, Delhi",Gautam Gambhir,Sachin Tendulkar,Sachin Tendulkar,False,16.3,120.0,9.0,16.0,20.0,218.0,7.0,28.0,"Farveez Maharoof,Virender Sehwag","Sarabjit Ladda,Farveez Maharoof","Sachin Tendulkar,Saurabh Tiwary","Sanath Jayasuriya,Dwayne Bravo",night
789,2010,419115,RCB v RR,RCB,RR,RCB,BOWL FIRST,92/10,93/0,93/0,92/10,RCB,RCB won by 10 wickets (with 56 balls remaining),"M.Chinnaswamy Stadium, Bengaluru",Anil Kumble,Shane Warne,Jacques Kallis,False,10.4,93.0,0.0,15.0,19.5,92.0,10.0,7.0,"Jacques Kallis,Manish Pandey","Anil Kumble,Praveen Kumar","Yusuf Pathan,Damien Martyn","Shane Warne,Munaf Patel",night
790,2010,419116,DC v CSK,DC,CSK,DC,BAT FIRST,185/6,190/5,185/6,190/5,CSK,Super Kings won by 5 wickets (with 5 balls remaining),"Arun Jaitley Stadium, Delhi",Dinesh Karthik,Suresh Raina,Matthew Hayden,False,20.0,185.0,6.0,26.0,19.1,190.0,5.0,28.0,"Virender Sehwag,Mithun Manhas","Dirk Nannes,Amit Mishra","Matthew Hayden,Suresh Raina","Muttiah Muralitharan,Lakshmipathy Balaji",day/night
791,2010,419117,DC v PBKS,SRH,PBKS,PBKS,BOWL FIRST,170/7,164/8,170/7,164/8,SRH,Chargers won by 6 runs,"Barabati Stadium, Cuttack",Adam Gilchrist,Kumar Sangakkara,Andrew Symonds,False,20.0,170.0,7.0,20.0,20.0,164.0,8.0,23.0,"Andrew Symonds,Adam Gilchrist","Chaminda Vaas,Jaskaran Singh","Irfan Pathan,Ravi Bopara","Yuvraj Singh,Irfan Pathan",night
792,2010,419118,RR v KKR,RR,KKR,RR,BAT FIRST,168/7,134/5,168/7,134/5,RR,Royals won by 34 runs,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Shane Warne,Sourav Ganguly,Abhishek Jhunjhunwala,False,20.0,168.0,7.0,22.0,20.0,134.0,5.0,14.0,"Abhishek Jhunjhunwala,Adam Voges","Yusuf Pathan,Munaf Patel","Brad Hodge,Sourav Ganguly","Ashok Dinda,Shane Bond",day/night
793,2010,419119,MI v RCB,MI,RCB,MI,BAT FIRST,151/9,155/3,151/9,155/3,RCB,RCB won by 7 wickets (with 5 balls remaining),"Brabourne Stadium, Mumbai",Sachin Tendulkar,Anil Kumble,Jacques Kallis,False,20.0,151.0,9.0,18.0,19.1,155.0,3.0,20.0,"Saurabh Tiwary,Sachin Tendulkar","Zaheer Khan,Harbhajan Singh","Jacques Kallis,Manish Pandey","Vinay Kumar,Dale Steyn",night
795,2010,419121,CSK v PBKS,CSK,PBKS,CSK,BOWL FIRST,136/8,136/7,136/7,136/8,CSK,Match tied (Kings XI Punjab won the one-over eliminator),"MA Chidambaram Stadium, Chepauk, Chennai",Suresh Raina,Kumar Sangakkara,Rusty Theron,False,20.0,136.0,7.0,14.0,20.0,136.0,8.0,17.0,"Parthiv Patel,Matthew Hayden","Muttiah Muralitharan,Albie Morkel","Yuvraj Singh,Irfan Pathan","Rusty Theron,Yuvraj Singh",night
796,2010,419122,MI v KKR,MI,KKR,KKR,BAT FIRST,155/3,156/3,156/3,155/3,MI,Mum Indians won by 7 wickets (with 9 balls remaining),"Brabourne Stadium, Mumbai",Sachin Tendulkar,Sourav Ganguly,Sachin Tendulkar,False,18.3,156.0,3.0,22.0,20.0,155.0,3.0,17.0,"Sachin Tendulkar,Saurabh Tiwary","Zaheer Khan,Harbhajan Singh","Chris Gayle,Sourav Ganguly","Ishant Sharma,Murali Kartik",night
797,2010,419123,RCB v CSK,RCB,CSK,CSK,BOWL FIRST,171/5,135/7,171/5,135/7,RCB,RCB won by 36 runs,"M.Chinnaswamy Stadium, Bengaluru",Anil Kumble,Suresh Raina,Robin Uthappa,False,20.0,171.0,5.0,22.0,20.0,135.0,7.0,17.0,"Robin Uthappa,Virat Kohli","Vinay Kumar,Anil Kumble","Matthew Hayden,S Badrinath","Muttiah Muralitharan,Albie Morkel",night
798,2010,419124,PBKS v RR,PBKS,RR,PBKS,BOWL FIRST,183/5,152/10,152/10,183/5,RR,Royals won by 31 runs,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kumar Sangakkara,Shane Warne,Adam Voges,False,19.1,152.0,10.0,17.0,20.0,183.0,5.0,24.0,"Manvinder  Bisla,Kumar Sangakkara","Sreesanth,Piyush Chawla","Adam Voges,Faiz Fazal","Shaun Tait,Yusuf Pathan",night
799,2010,419128,RCB v DC,RCB,DC,RCB,BOWL FIRST,183/4,166/9,166/9,183/4,DC,Daredevils won by 17 runs,"M.Chinnaswamy Stadium, Bengaluru",Anil Kumble,Dinesh Karthik,Kedar Jadhav,False,20.0,166.0,9.0,18.0,20.0,183.0,4.0,20.0,"Manish Pandey,Virat Kohli","Vinay Kumar,Dale Steyn","Kedar Jadhav,AB de Villiers","Amit Mishra,Andrew McDonald",day/night
800,2010,419125,MI v CSK,MI,CSK,MI,BOWL FIRST,180/2,181/5,181/5,180/2,MI,Mum Indians won by 5 wickets (with 6 balls remaining),"Brabourne Stadium, Mumbai",Sachin Tendulkar,MS Dhoni,Sachin Tendulkar,False,19.0,181.0,5.0,22.0,20.0,180.0,2.0,21.0,"Sachin Tendulkar,Shikhar Dhawan","Ryan McLaren,Harbhajan Singh","Suresh Raina,S Badrinath","Muttiah Muralitharan,Joginder Sharma",night
801,2010,419126,RR v DC,RR,SRH,SRH,BAT FIRST,148/9,151/2,151/2,148/9,RR,Royals won by 8 wickets (with 26 balls remaining),"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Shane Warne,Adam Gilchrist,Yusuf Pathan,False,15.4,151.0,2.0,20.0,20.0,148.0,9.0,14.0,"Yusuf Pathan,Michael Lumb","Shaun Tait,Sumit Narwal","Rohit Sharma,Herschelle Gibbs","Pragyan Ojha,Andrew Symonds",night
802,2010,419127,PBKS v KKR,PBKS,KKR,KKR,BAT FIRST,183/5,144/6,144/6,183/5,KKR,KKR won by 39 runs,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kumar Sangakkara,Sourav Ganguly,Manoj Tiwary,False,20.0,144.0,6.0,16.0,20.0,183.0,5.0,23.0,"Kumar Sangakkara,Yuvraj Singh","Shalabh Srivastava,Irfan Pathan","Manoj Tiwary,Sourav Ganguly","Shane Bond,Ajit Agarkar",night
803,2010,419129,RR v CSK,RR,CSK,RR,BAT FIRST,177/8,160/6,177/8,160/6,RR,Royals won by 17 runs,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Shane Warne,MS Dhoni,Naman Ojha,False,20.0,177.0,8.0,22.0,20.0,160.0,6.0,17.0,"Naman Ojha,Michael Lumb","Shaun Tait,Yusuf Pathan","Murali Vijay,Albie Morkel","Thilan Thushara,Shadab Jakati",day/night
804,2010,419130,DC v MI,SRH,MI,SRH,BOWL FIRST,172/7,131/10,131/10,172/7,MI,Mum Indians won by 41 runs,"Dr DY Patil Sports Academy, Mumbai",Adam Gilchrist,Sachin Tendulkar,Harbhajan Singh,False,17.4,131.0,10.0,15.0,20.0,172.0,7.0,27.0,"Rohit Sharma,Herschelle Gibbs","RP Singh,Pragyan Ojha","Sachin Tendulkar,Harbhajan Singh","Lasith Malinga,Zaheer Khan",night
805,2010,419131,DC v KKR,DC,KKR,DC,BAT FIRST,177/4,137/9,177/4,137/9,DC,Daredevils won by 40 runs,"Arun Jaitley Stadium, Delhi",Gautam Gambhir,Sourav Ganguly,David Warner,False,20.0,177.0,4.0,22.0,20.0,137.0,9.0,14.0,"David Warner,Paul Collingwood","Umesh Yadav,Andrew McDonald","Chris Gayle,David Hussey","Charl Langeveldt,Ishant Sharma",night
806,2010,419132,MI v PBKS,MI,PBKS,MI,BOWL FIRST,163/10,164/6,164/6,163/10,MI,Mum Indians won by 4 wickets (with 3 balls remaining),"Brabourne Stadium, Mumbai",Sachin Tendulkar,Mahela Jayawardene,Lasith Malinga,False,19.3,164.0,6.0,18.0,20.0,163.0,10.0,15.0,"Shikhar Dhawan,Saurabh Tiwary","Lasith Malinga,Zaheer Khan","Shaun Marsh,Piyush Chawla","Ravi Bopara,Irfan Pathan",night
807,2010,419133,CSK v RCB,CSK,RCB,RCB,BAT FIRST,161/4,162/5,162/5,161/4,CSK,Super Kings won by 5 wickets,"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Anil Kumble,Murali Vijay,False,18.5,162.0,5.0,17.0,20.0,161.0,4.0,21.0,"Murali Vijay,Suresh Raina","Shadab Jakati,Thilan Thushara","Jacques Kallis,Virat Kohli","Anil Kumble,Dale Steyn",day/night
808,2010,419134,DC v RR,DC,RR,DC,BAT FIRST,188/6,121/10,188/6,121/10,DC,Daredevils won by 67 runs,"Arun Jaitley Stadium, Delhi",Gautam Gambhir,Shane Warne,Dinesh Karthik,False,20.0,188.0,6.0,23.0,17.4,121.0,10.0,15.0,"Dinesh Karthik,Gautam Gambhir","Amit Mishra,Farveez Maharoof","Naman Ojha,Yusuf Pathan","Sumit Narwal,Shane Warne",night
809,2010,419135,KKR v DC,KKR,SRH,KKR,BAT FIRST,181/6,157/5,181/6,157/5,KKR,KKR won by 24 runs,"Eden Gardens, Kolkata",Sourav Ganguly,Adam Gilchrist,Sourav Ganguly,False,20.0,181.0,6.0,24.0,20.0,157.0,5.0,20.0,"Sourav Ganguly,David Hussey","Angelo Mathews,Chris Gayle","Herschelle Gibbs,Andrew Symonds","Jaskaran Singh,Andrew Symonds",night
